image1,image2,similar,elapsed
./imgs/cat.bmp,./imgs/girl.jpg,1.0, 0.000006
./imgs/cat.bmp,./imgs/girl.png,1.0, 0.000005
./imgs/cat.bmp,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/cat.bmp,./imgs/goldhill.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/goldhill.jpg,1.0, 0.000004
./imgs/cat.bmp,./imgs/goldhill.png,1.0, 0.000004
./imgs/cat.bmp,./imgs/lena.bmp,1.0, 0.000005
./imgs/cat.bmp,./imgs/lena.gif,1.0, 0.000005
./imgs/cat.bmp,./imgs/lena.jpg,1.0, 0.000005
./imgs/cat.bmp,./imgs/lena.png,1.0, 0.000005
./imgs/cat.bmp,./imgs/monarch.bmp,1.0, 0.000004
./imgs/cat.bmp,./imgs/monarch.gif,1.0, 0.000006
./imgs/cat.bmp,./imgs/monarch.jpg,1.0, 0.000005
./imgs/cat.bmp,./imgs/monarch.png,1.0, 0.000005
./imgs/cat.bmp,./imgs/peppers.bmp,1.0, 0.000004
./imgs/cat.bmp,./imgs/peppers.gif,1.0, 0.000004
./imgs/cat.bmp,./imgs/peppers.jpg,1.0, 0.000004
./imgs/cat.bmp,./imgs/peppers.png,1.0, 0.000004
./imgs/cat.gif,./imgs/airplane.bmp,1.0, 0.000005
./imgs/cat.gif,./imgs/airplane.gif,1.0, 0.000006
./imgs/cat.gif,./imgs/airplane.jpg,1.0, 0.000004
./imgs/cat.gif,./imgs/airplane.png,1.0, 0.000004
./imgs/cat.gif,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/cat.gif,./imgs/arctichare.gif,1.0, 0.000004
./imgs/cat.gif,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/arctichare.png,1.0, 0.000005
./imgs/cat.gif,./imgs/baboon.bmp,1.0, 0.000004
./imgs/cat.gif,./imgs/baboon.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/baboon.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/baboon.png,1.0, 0.000005
./imgs/cat.gif,./imgs/boat.bmp,1.0, 0.000007
./imgs/cat.gif,./imgs/boat.gif,1.0, 0.000006
./imgs/cat.gif,./imgs/boat.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/boat.png,1.0, 0.000005
./imgs/cat.gif,./imgs/cat.bmp,0.01843596530573066, 0.156111
./imgs/cat.gif,./imgs/cat.jpg,0.01977132571803608, 0.154008
./imgs/cat.gif,./imgs/cat.png,0.01843596530573066, 0.150168
./imgs/cat.gif,./imgs/fruits.bmp,1.0, 0.000004
./imgs/cat.gif,./imgs/fruits.gif,1.0, 0.000004
./imgs/cat.gif,./imgs/fruits.jpg,1.0, 0.000004
./imgs/cat.gif,./imgs/fruits.png,1.0, 0.000005
./imgs/cat.gif,./imgs/frymire.bmp,1.0, 0.000005
./imgs/cat.gif,./imgs/frymire.gif,1.0, 0.000006
./imgs/cat.gif,./imgs/frymire.jpg,1.0, 0.000008
./imgs/cat.gif,./imgs/frymire.png,1.0, 0.000005
./imgs/cat.gif,./imgs/girl.bmp,1.0, 0.000006
./imgs/cat.gif,./imgs/girl.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/girl.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/girl.png,1.0, 0.000006
./imgs/cat.gif,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/cat.gif,./imgs/goldhill.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/goldhill.png,1.0, 0.000004
./imgs/cat.gif,./imgs/lena.bmp,1.0, 0.000005
./imgs/cat.gif,./imgs/lena.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/lena.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/lena.png,1.0, 0.000005
./imgs/cat.gif,./imgs/monarch.bmp,1.0, 0.000005
./imgs/cat.gif,./imgs/monarch.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/monarch.jpg,1.0, 0.000005
./imgs/cat.gif,./imgs/monarch.png,1.0, 0.000005
./imgs/cat.gif,./imgs/peppers.bmp,1.0, 0.000004
./imgs/cat.gif,./imgs/peppers.gif,1.0, 0.000005
./imgs/cat.gif,./imgs/peppers.jpg,1.0, 0.000006
./imgs/cat.gif,./imgs/peppers.png,1.0, 0.000005
./imgs/cat.jpg,./imgs/airplane.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/airplane.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/airplane.jpg,1.0, 0.000004
./imgs/cat.jpg,./imgs/airplane.png,1.0, 0.000004
./imgs/cat.jpg,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/cat.jpg,./imgs/arctichare.gif,1.0, 0.000006
./imgs/cat.jpg,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/arctichare.png,1.0, 0.000006
./imgs/cat.jpg,./imgs/baboon.bmp,1.0, 0.000004
./imgs/cat.jpg,./imgs/baboon.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/baboon.jpg,1.0, 0.000004
./imgs/cat.jpg,./imgs/baboon.png,1.0, 0.000004
./imgs/cat.jpg,./imgs/boat.bmp,1.0, 0.000013
./imgs/cat.jpg,./imgs/boat.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/boat.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/boat.png,1.0, 0.000005
./imgs/cat.jpg,./imgs/cat.bmp,0.0021071704701682847, 0.157897
./imgs/cat.jpg,./imgs/cat.gif,0.01977132571803608, 0.156485
./imgs/cat.jpg,./imgs/cat.png,0.0021071704701682847, 0.156138
./imgs/cat.jpg,./imgs/fruits.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/fruits.gif,1.0, 0.000004
./imgs/cat.jpg,./imgs/fruits.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/fruits.png,1.0, 0.000005
./imgs/cat.jpg,./imgs/frymire.bmp,1.0, 0.000006
./imgs/cat.jpg,./imgs/frymire.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/frymire.jpg,1.0, 0.000007
./imgs/cat.jpg,./imgs/frymire.png,1.0, 0.000006
./imgs/cat.jpg,./imgs/girl.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/girl.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/girl.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/girl.png,1.0, 0.000005
./imgs/cat.jpg,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/cat.jpg,./imgs/goldhill.gif,1.0, 0.000004
./imgs/cat.jpg,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/goldhill.png,1.0, 0.000004
./imgs/cat.jpg,./imgs/lena.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/lena.gif,1.0, 0.000004
./imgs/cat.jpg,./imgs/lena.jpg,1.0, 0.000004
./imgs/cat.jpg,./imgs/lena.png,1.0, 0.000004
./imgs/cat.jpg,./imgs/monarch.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/monarch.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/monarch.jpg,1.0, 0.000006
./imgs/cat.jpg,./imgs/monarch.png,1.0, 0.000004
./imgs/cat.jpg,./imgs/peppers.bmp,1.0, 0.000005
./imgs/cat.jpg,./imgs/peppers.gif,1.0, 0.000005
./imgs/cat.jpg,./imgs/peppers.jpg,1.0, 0.000005
./imgs/cat.jpg,./imgs/peppers.png,1.0, 0.000004
./imgs/cat.png,./imgs/airplane.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/airplane.gif,1.0, 0.000005
./imgs/cat.png,./imgs/airplane.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/airplane.png,1.0, 0.000005
./imgs/cat.png,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/arctichare.gif,1.0, 0.000005
./imgs/cat.png,./imgs/arctichare.jpg,1.0, 0.000007
./imgs/cat.png,./imgs/arctichare.png,1.0, 0.000006
./imgs/cat.png,./imgs/baboon.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/baboon.gif,1.0, 0.000005
./imgs/cat.png,./imgs/baboon.jpg,1.0, 0.000007
./imgs/cat.png,./imgs/baboon.png,1.0, 0.000006
./imgs/cat.png,./imgs/boat.bmp,1.0, 0.000008
./imgs/cat.png,./imgs/boat.gif,1.0, 0.000006
./imgs/cat.png,./imgs/boat.jpg,1.0, 0.000006
./imgs/cat.png,./imgs/boat.png,1.0, 0.000006
./imgs/cat.png,./imgs/cat.bmp,0.0, 0.153435
./imgs/cat.png,./imgs/cat.gif,0.01843596530573066, 0.154672
./imgs/cat.png,./imgs/cat.jpg,0.0021071704701682847, 0.152294
./imgs/cat.png,./imgs/fruits.bmp,1.0, 0.000004
./imgs/cat.png,./imgs/fruits.gif,1.0, 0.000005
./imgs/cat.png,./imgs/fruits.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/fruits.png,1.0, 0.000005
./imgs/cat.png,./imgs/frymire.bmp,1.0, 0.000006
./imgs/cat.png,./imgs/frymire.gif,1.0, 0.000008
./imgs/cat.png,./imgs/frymire.jpg,1.0, 0.000007
./imgs/cat.png,./imgs/frymire.png,1.0, 0.000005
./imgs/cat.png,./imgs/girl.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/girl.gif,1.0, 0.000004
./imgs/cat.png,./imgs/girl.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/girl.png,1.0, 0.000005
./imgs/cat.png,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/cat.png,./imgs/goldhill.gif,1.0, 0.000005
./imgs/cat.png,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/goldhill.png,1.0, 0.000004
./imgs/cat.png,./imgs/lena.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/lena.gif,1.0, 0.000005
./imgs/cat.png,./imgs/lena.jpg,1.0, 0.000004
./imgs/cat.png,./imgs/lena.png,1.0, 0.000004
./imgs/cat.png,./imgs/monarch.bmp,1.0, 0.000005
./imgs/cat.png,./imgs/monarch.gif,1.0, 0.000005
./imgs/cat.png,./imgs/monarch.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/monarch.png,1.0, 0.000005
./imgs/cat.png,./imgs/peppers.bmp,1.0, 0.000004
./imgs/cat.png,./imgs/peppers.gif,1.0, 0.000005
./imgs/cat.png,./imgs/peppers.jpg,1.0, 0.000005
./imgs/cat.png,./imgs/peppers.png,1.0, 0.000005
./imgs/fruits.bmp,./imgs/airplane.bmp,0.6783023834449715, 0.132757
./imgs/fruits.bmp,./imgs/airplane.gif,0.6787835415070937, 0.132825
./imgs/fruits.bmp,./imgs/airplane.jpg,0.6811895176017082, 0.134221
./imgs/fruits.bmp,./imgs/airplane.png,0.6783023834449715, 0.138237
./imgs/fruits.bmp,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/fruits.bmp,./imgs/arctichare.gif,1.0, 0.000005
./imgs/fruits.bmp,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/arctichare.png,1.0, 0.000004
./imgs/fruits.bmp,./imgs/baboon.bmp,0.8813388408413879, 0.137571
./imgs/fruits.bmp,./imgs/baboon.gif,0.883224759568057, 0.137564
./imgs/fruits.bmp,./imgs/baboon.jpg,0.8812391995803549, 0.141390
./imgs/fruits.bmp,./imgs/baboon.png,0.8813388408413879, 0.139036
./imgs/fruits.bmp,./imgs/boat.bmp,1.0, 0.000006
./imgs/fruits.bmp,./imgs/boat.gif,0.7723784950037609, 0.134574
./imgs/fruits.bmp,./imgs/boat.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/boat.png,1.0, 0.000005
./imgs/fruits.bmp,./imgs/cat.bmp,1.0, 0.000005
./imgs/fruits.bmp,./imgs/cat.gif,1.0, 0.000004
./imgs/fruits.bmp,./imgs/cat.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/cat.png,1.0, 0.000005
./imgs/fruits.bmp,./imgs/fruits.gif,0.06302937602816139, 0.133123
./imgs/fruits.bmp,./imgs/fruits.jpg,0.022403937937045426, 0.131533
./imgs/fruits.bmp,./imgs/fruits.png,0.0, 0.134576
./imgs/fruits.bmp,./imgs/frymire.bmp,1.0, 0.000005
./imgs/fruits.bmp,./imgs/frymire.gif,1.0, 0.000005
./imgs/fruits.bmp,./imgs/frymire.jpg,1.0, 0.000006
./imgs/fruits.bmp,./imgs/frymire.png,1.0, 0.000013
./imgs/fruits.bmp,./imgs/girl.bmp,1.0, 0.000006
./imgs/fruits.bmp,./imgs/girl.gif,1.0, 0.000005
./imgs/fruits.bmp,./imgs/girl.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/girl.png,1.0, 0.000005
./imgs/fruits.bmp,./imgs/goldhill.bmp,1.0, 0.000004
./imgs/fruits.bmp,./imgs/goldhill.gif,0.7804911461599784, 0.137812
./imgs/fruits.bmp,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/goldhill.png,1.0, 0.000004
./imgs/fruits.bmp,./imgs/lena.bmp,0.7236817577487671, 0.133126
./imgs/fruits.bmp,./imgs/lena.gif,0.7295475193512226, 0.140777
./imgs/fruits.bmp,./imgs/lena.jpg,0.7172455907945288, 0.133983
./imgs/fruits.bmp,./imgs/lena.png,0.7236817577487671, 0.134632
./imgs/fruits.bmp,./imgs/monarch.bmp,1.0, 0.000005
./imgs/fruits.bmp,./imgs/monarch.gif,1.0, 0.000005
./imgs/fruits.bmp,./imgs/monarch.jpg,1.0, 0.000005
./imgs/fruits.bmp,./imgs/monarch.png,1.0, 0.000005
./imgs/fruits.bmp,./imgs/peppers.bmp,0.7447698737523853, 0.128875
./imgs/fruits.bmp,./imgs/peppers.gif,0.7538597000640729, 0.136657
./imgs/fruits.bmp,./imgs/peppers.jpg,0.7345165458345186, 0.131433
./imgs/fruits.bmp,./imgs/peppers.png,0.7447698737523853, 0.135981
./imgs/fruits.gif,./imgs/airplane.bmp,0.685841631412335, 0.141514
./imgs/fruits.gif,./imgs/airplane.gif,0.6863255695568002, 0.143825
./imgs/fruits.gif,./imgs/airplane.jpg,0.6886328723738016, 0.137472
./imgs/fruits.gif,./imgs/airplane.png,0.685841631412335, 0.139147
./imgs/fruits.gif,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/fruits.gif,./imgs/arctichare.gif,1.0, 0.000004
./imgs/fruits.gif,./imgs/arctichare.jpg,1.0, 0.000004
./imgs/fruits.gif,./imgs/arctichare.png,1.0, 0.000005
./imgs/fruits.gif,./imgs/baboon.bmp,0.8838358035901737, 0.136259
./imgs/fruits.gif,./imgs/baboon.gif,0.8855403017109724, 0.131696
./imgs/fruits.gif,./imgs/baboon.jpg,0.8834439115236581, 0.135816
./imgs/fruits.gif,./imgs/baboon.png,0.8838358035901737, 0.139273
./imgs/fruits.gif,./imgs/boat.bmp,1.0, 0.000007
./imgs/fruits.gif,./imgs/boat.gif,0.7768165837837984, 0.140178
./imgs/fruits.gif,./imgs/boat.jpg,1.0, 0.000005
./imgs/fruits.gif,./imgs/boat.png,1.0, 0.000005
./imgs/fruits.gif,./imgs/cat.bmp,1.0, 0.000005
./imgs/fruits.gif,./imgs/cat.gif,1.0, 0.000004
./imgs/fruits.gif,./imgs/cat.jpg,1.0, 0.000004
./imgs/fruits.gif,./imgs/cat.png,1.0, 0.000005
./imgs/fruits.gif,./imgs/fruits.bmp,0.06302937602816139, 0.136687
./imgs/fruits.gif,./imgs/fruits.jpg,0.07797976504430448, 0.132977
./imgs/fruits.gif,./imgs/fruits.png,0.06302937602816139, 0.133845
./imgs/fruits.gif,./imgs/frymire.bmp,1.0, 0.000006
./imgs/fruits.gif,./imgs/frymire.gif,1.0, 0.000006
./imgs/fruits.gif,./imgs/frymire.jpg,1.0, 0.000008
./imgs/fruits.gif,./imgs/frymire.png,1.0, 0.000005
./imgs/fruits.gif,./imgs/girl.bmp,1.0, 0.000004
./imgs/fruits.gif,./imgs/girl.gif,1.0, 0.000005
./imgs/fruits.gif,./imgs/girl.jpg,1.0, 0.000008
./imgs/fruits.gif,./imgs/girl.png,1.0, 0.000005
./imgs/fruits.gif,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/fruits.gif,./imgs/goldhill.gif,0.7839989212129844, 0.130558
./imgs/fruits.gif,./imgs/goldhill.jpg,1.0, 0.000004
./imgs/fruits.gif,./imgs/goldhill.png,1.0, 0.000004
./imgs/fruits.gif,./imgs/lena.bmp,0.7293216830022562, 0.141267
./imgs/fruits.gif,./imgs/lena.gif,0.7349677592050912, 0.131614
./imgs/fruits.gif,./imgs/lena.jpg,0.7230164103015335, 0.132218
./imgs/fruits.gif,./imgs/lena.png,0.7293216830022562, 0.141995
./imgs/fruits.gif,./imgs/monarch.bmp,1.0, 0.000005
./imgs/fruits.gif,./imgs/monarch.gif,1.0, 0.000006
./imgs/fruits.gif,./imgs/monarch.jpg,1.0, 0.000005
./imgs/fruits.gif,./imgs/monarch.png,1.0, 0.000004
./imgs/fruits.gif,./imgs/peppers.bmp,0.7499662086835277, 0.136375
./imgs/fruits.gif,./imgs/peppers.gif,0.7587481232054785, 0.137665
./imgs/fruits.gif,./imgs/peppers.jpg,0.7404592137164709, 0.136019
./imgs/fruits.gif,./imgs/peppers.png,0.7499662086835277, 0.132297
./imgs/fruits.jpg,./imgs/airplane.bmp,0.6788697994231097, 0.135849
./imgs/fruits.jpg,./imgs/airplane.gif,0.6793047610636642, 0.143380
./imgs/fruits.jpg,./imgs/airplane.jpg,0.6816463680505813, 0.137493
./imgs/fruits.jpg,./imgs/airplane.png,0.6788697994231097, 0.136258
./imgs/fruits.jpg,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/fruits.jpg,./imgs/arctichare.gif,1.0, 0.000004
./imgs/fruits.jpg,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/fruits.jpg,./imgs/arctichare.png,1.0, 0.000005
./imgs/fruits.jpg,./imgs/baboon.bmp,0.8813854140928515, 0.140233
./imgs/fruits.jpg,./imgs/baboon.gif,0.8832145090796106, 0.133222
./imgs/fruits.jpg,./imgs/baboon.jpg,0.8814359482988672, 0.135682
./imgs/fruits.jpg,./imgs/baboon.png,0.8813854140928515, 0.134360
./imgs/fruits.jpg,./imgs/boat.bmp,1.0, 0.000008
./imgs/fruits.jpg,./imgs/boat.gif,0.772468758056785, 0.133281
./imgs/fruits.jpg,./imgs/boat.jpg,1.0, 0.000006
./imgs/fruits.jpg,./imgs/boat.png,1.0, 0.000004
./imgs/fruits.jpg,./imgs/cat.bmp,1.0, 0.000005
./imgs/fruits.jpg,./imgs/cat.gif,1.0, 0.000005
./imgs/fruits.jpg,./imgs/cat.jpg,1.0, 0.000006
./imgs/fruits.jpg,./imgs/cat.png,1.0, 0.000010
./imgs/fruits.jpg,./imgs/fruits.bmp,0.022403937937045426, 0.153089
./imgs/fruits.jpg,./imgs/fruits.gif,0.07797976504430448, 0.150352
./imgs/fruits.jpg,./imgs/fruits.png,0.022403937937045426, 0.134137
./imgs/fruits.jpg,./imgs/frymire.bmp,1.0, 0.000006
./imgs/fruits.jpg,./imgs/frymire.gif,1.0, 0.000007
./imgs/fruits.jpg,./imgs/frymire.jpg,1.0, 0.000007
./imgs/fruits.jpg,./imgs/frymire.png,1.0, 0.000006
./imgs/fruits.jpg,./imgs/girl.bmp,1.0, 0.000005
./imgs/fruits.jpg,./imgs/girl.gif,1.0, 0.000005
./imgs/fruits.jpg,./imgs/girl.jpg,1.0, 0.000005
./imgs/fruits.jpg,./imgs/girl.png,1.0, 0.000005
./imgs/fruits.jpg,./imgs/goldhill.bmp,1.0, 0.000008
./imgs/fruits.jpg,./imgs/goldhill.gif,0.7814199063073183, 0.133542
./imgs/fruits.jpg,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/fruits.jpg,./imgs/goldhill.png,1.0, 0.000005
./imgs/fruits.jpg,./imgs/lena.bmp,0.7252772636929581, 0.135810
./imgs/fruits.jpg,./imgs/lena.gif,0.7309368413137614, 0.132891
./imgs/fruits.jpg,./imgs/lena.jpg,0.7186074130259892, 0.133236
./imgs/fruits.jpg,./imgs/lena.png,0.7252772636929581, 0.132274
./imgs/fruits.jpg,./imgs/monarch.bmp,1.0, 0.000005
./imgs/fruits.jpg,./imgs/monarch.gif,1.0, 0.000005
./imgs/fruits.jpg,./imgs/monarch.jpg,1.0, 0.000005
./imgs/fruits.jpg,./imgs/monarch.png,1.0, 0.000005
./imgs/fruits.jpg,./imgs/peppers.bmp,0.7462167877990364, 0.135818
./imgs/fruits.jpg,./imgs/peppers.gif,0.7552990889484992, 0.133734
./imgs/fruits.jpg,./imgs/peppers.jpg,0.7361403743456827, 0.148552
./imgs/fruits.jpg,./imgs/peppers.png,0.7462167877990364, 0.128216
./imgs/fruits.png,./imgs/airplane.bmp,0.6783023834449715, 0.136664
./imgs/fruits.png,./imgs/airplane.gif,0.6787835415070937, 0.132014
./imgs/fruits.png,./imgs/airplane.jpg,0.6811895176017082, 0.137266
./imgs/fruits.png,./imgs/airplane.png,0.6783023834449715, 0.131690
./imgs/fruits.png,./imgs/arctichare.bmp,1.0, 0.000004
./imgs/fruits.png,./imgs/arctichare.gif,1.0, 0.000006
./imgs/fruits.png,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/arctichare.png,1.0, 0.000004
./imgs/fruits.png,./imgs/baboon.bmp,0.8813388408413879, 0.140123
./imgs/fruits.png,./imgs/baboon.gif,0.883224759568057, 0.131307
./imgs/fruits.png,./imgs/baboon.jpg,0.8812391995803549, 0.141087
./imgs/fruits.png,./imgs/baboon.png,0.8813388408413879, 0.134052
./imgs/fruits.png,./imgs/boat.bmp,1.0, 0.000008
./imgs/fruits.png,./imgs/boat.gif,0.7723784950037609, 0.141969
./imgs/fruits.png,./imgs/boat.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/boat.png,1.0, 0.000005
./imgs/fruits.png,./imgs/cat.bmp,1.0, 0.000005
./imgs/fruits.png,./imgs/cat.gif,1.0, 0.000004
./imgs/fruits.png,./imgs/cat.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/cat.png,1.0, 0.000005
./imgs/fruits.png,./imgs/fruits.bmp,0.0, 0.136694
./imgs/fruits.png,./imgs/fruits.gif,0.06302937602816139, 0.148566
./imgs/fruits.png,./imgs/fruits.jpg,0.022403937937045426, 0.135237
./imgs/fruits.png,./imgs/frymire.bmp,1.0, 0.000005
./imgs/fruits.png,./imgs/frymire.gif,1.0, 0.000006
./imgs/fruits.png,./imgs/frymire.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/frymire.png,1.0, 0.000007
./imgs/fruits.png,./imgs/girl.bmp,1.0, 0.000006
./imgs/fruits.png,./imgs/girl.gif,1.0, 0.000005
./imgs/fruits.png,./imgs/girl.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/girl.png,1.0, 0.000005
./imgs/fruits.png,./imgs/goldhill.bmp,1.0, 0.000008
./imgs/fruits.png,./imgs/goldhill.gif,0.7804911461599784, 0.135579
./imgs/fruits.png,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/goldhill.png,1.0, 0.000004
./imgs/fruits.png,./imgs/lena.bmp,0.7236817577487671, 0.134552
./imgs/fruits.png,./imgs/lena.gif,0.7295475193512226, 0.130632
./imgs/fruits.png,./imgs/lena.jpg,0.7172455907945288, 0.133692
./imgs/fruits.png,./imgs/lena.png,0.7236817577487671, 0.129510
./imgs/fruits.png,./imgs/monarch.bmp,1.0, 0.000005
./imgs/fruits.png,./imgs/monarch.gif,1.0, 0.000004
./imgs/fruits.png,./imgs/monarch.jpg,1.0, 0.000005
./imgs/fruits.png,./imgs/monarch.png,1.0, 0.000005
./imgs/fruits.png,./imgs/peppers.bmp,0.7447698737523853, 0.140598
./imgs/fruits.png,./imgs/peppers.gif,0.7538597000640729, 0.131215
./imgs/fruits.png,./imgs/peppers.jpg,0.7345165458345186, 0.132674
./imgs/fruits.png,./imgs/peppers.png,0.7447698737523853, 0.134344
./imgs/frymire.bmp,./imgs/airplane.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/airplane.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/airplane.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/airplane.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/arctichare.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/arctichare.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/arctichare.jpg,1.0, 0.000005
./imgs/frymire.bmp,./imgs/arctichare.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/baboon.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/baboon.gif,1.0, 0.000006
./imgs/frymire.bmp,./imgs/baboon.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/baboon.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/boat.bmp,1.0, 0.000007
./imgs/frymire.bmp,./imgs/boat.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/boat.jpg,1.0, 0.000004
./imgs/frymire.bmp,./imgs/boat.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/cat.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/cat.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/cat.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/cat.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/fruits.bmp,1.0, 0.000006
./imgs/frymire.bmp,./imgs/fruits.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/fruits.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/fruits.png,1.0, 0.000006
./imgs/frymire.bmp,./imgs/frymire.gif,0.05768098098676189, 0.566570
./imgs/frymire.bmp,./imgs/frymire.jpg,0.09904593878552659, 0.551928
./imgs/frymire.bmp,./imgs/frymire.png,0.0, 0.554714
./imgs/frymire.bmp,./imgs/girl.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/girl.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/girl.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/girl.png,1.0, 0.000006
./imgs/frymire.bmp,./imgs/goldhill.bmp,1.0, 0.000007
./imgs/frymire.bmp,./imgs/goldhill.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/goldhill.jpg,1.0, 0.000005
./imgs/frymire.bmp,./imgs/goldhill.png,1.0, 0.000004
./imgs/frymire.bmp,./imgs/lena.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/lena.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/lena.jpg,1.0, 0.000006
./imgs/frymire.bmp,./imgs/lena.png,1.0, 0.000004
./imgs/frymire.bmp,./imgs/monarch.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/monarch.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/monarch.jpg,1.0, 0.000005
./imgs/frymire.bmp,./imgs/monarch.png,1.0, 0.000005
./imgs/frymire.bmp,./imgs/peppers.bmp,1.0, 0.000005
./imgs/frymire.bmp,./imgs/peppers.gif,1.0, 0.000005
./imgs/frymire.bmp,./imgs/peppers.jpg,1.0, 0.000005
./imgs/frymire.bmp,./imgs/peppers.png,1.0, 0.000006
./imgs/frymire.gif,./imgs/airplane.bmp,1.0, 0.000005
./imgs/frymire.gif,./imgs/airplane.gif,1.0, 0.000008
./imgs/frymire.gif,./imgs/airplane.jpg,1.0, 0.000006
./imgs/frymire.gif,./imgs/airplane.png,1.0, 0.000046
